FREQ	ID	CORRECTED_ID	NAME_AS_IN_TEXT	REGULAR_EXPRESSION
000000001	@PID000001526	@PIDXXXXXXXXX	 الفقيه الفاضل أبو عبد الله محمد بن عبد الرحمن ابن عمر بن أبي بكر بن إسماعيل الريهي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+ابن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+إسماعيل[ ~\n]+الريهي
000000001	@PID000001525	@PIDXXXXXXXXX	 الشيخ الصالح العارف بالله محمد بن عمر بن موسى النهاري المشهور PageV02P073	@P\d\d \w*[ ~\n]+الشيخ[ ~\n]+الصالح[ ~\n]+العارف[ ~\n]+بالله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+موسى[ ~\n]+النهاري[ ~\n]+المشهور[ ~\n]+PageV02P073
000000001	@PID000001524	@PIDXXXXXXXXX	 الفقيه الإمام العلامة أبو عبد الله محمد بن عبد الله الحضرمي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الإمام[ ~\n]+العلامة[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+الحضرمي
000000001	@PID000001523	@PIDXXXXXXXXX	 الفقيه الفاضل أبو الحسن محمد بن أحمد بن سالم بن عمران ابن أحمد بن عبد الله بن جبران المنبهي السهلي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+الحسن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+سالم[ ~\n]+بن[ ~\n]+عمران[ ~\n]+ابن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+جبران[ ~\n]+المنبهي[ ~\n]+السهلي
000000001	@PID000001522	@PIDXXXXXXXXX	 الأمير أسد الدين محمد بن الملك الواثق إبراهيم بن يوسف ابن عمر بن علي بن رسول	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+أسد[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+الملك[ ~\n]+الواثق[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+يوسف[ ~\n]+ابن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+رسول
000000001	@PID000001521	@PIDXXXXXXXXX	 الفقيه الفاضل أبو محمد القاسم بن عبد الرحمن المؤمن بن عبد الله بن راشد	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+القاسم[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+المؤمن[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+راشد
000000001	@PID000001520	@PIDXXXXXXXXX	 الفقيه الصالح أبو العتيق أبو بكر بن أحمد بن عمران المنبهي السهلي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+العتيق[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+عمران[ ~\n]+المنبهي[ ~\n]+السهلي
000000001	@PID000001519	@PIDXXXXXXXXX	 الفقيه الفاضل أبو محمد عبد الله بن عبد الوهاب	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الوهاب
000000001	@PID000001518	@PIDXXXXXXXXX	 الفقيه الصالح إبراهيم بن مهنا بن محمد بن مهنا	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+مهنا[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+مهنا
000000001	@PID000001517	@PIDXXXXXXXXX	 الفقيه الصالح جمال الدين محمد بن يوسف الصبري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+يوسف[ ~\n]+الصبري
000000001	@PID000001516	@PIDXXXXXXXXX	 الفقيه الإمام الصالح أبو العتيق أبو بكر بن جبريل ابن أوسام العدلي بفتح العين والدال المهملتين.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الإمام[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+العتيق[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+جبريل[ ~\n]+ابن[ ~\n]+أوسام[ ~\n]+العدلي[ ~\n]+بفتح[ ~\n]+العين[ ~\n]+والدال[ ~\n]+المهملتين.
000000001	@PID000001515	@PIDXXXXXXXXX	 الفقيه الصالح أبو العباس أحمد بن سالم بن عمران بن عبد الله ابن جبران بضم الجيم وسكون الباء الموحدة المنبهي نسبة إلى @P03 منبه بن خولان	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+العباس[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+سالم[ ~\n]+بن[ ~\n]+عمران[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+ابن[ ~\n]+جبران[ ~\n]+بضم[ ~\n]+الجيم[ ~\n]+وسكون[ ~\n]+الباء[ ~\n]+الموحدة[ ~\n]+المنبهي[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+@P03[ ~\n]+منبه[ ~\n]+بن[ ~\n]+خولان
000000001	@PID000001514	@PIDXXXXXXXXX	 الفقيه الفاضل عمر بن أحمد بن سالم بن عمران المنبهي السهلي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+عمر[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+سالم[ ~\n]+بن[ ~\n]+عمران[ ~\n]+المنبهي[ ~\n]+السهلي
000000001	@PID000001513	@PIDXXXXXXXXX	 الفقيه الإمام البارع أبو محمد عبد الله بن محمد بن عمر بن علي الأحمر الخزرجي الساعدي الأنصاري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الإمام[ ~\n]+البارع[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+علي[ ~\n]+الأحمر[ ~\n]+الخزرجي[ ~\n]+الساعدي[ ~\n]+الأنصاري
000000001	@PID000001512	@PIDXXXXXXXXX	 الفقيه الفاضل أبو حفص عمر بن الفقيه أبي بكر بن أحمد بن الفقيه علي بن أبي بكر الساعي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+حفص[ ~\n]+عمر[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+علي[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+الساعي
000000001	@PID000001511	@PIDXXXXXXXXX	 الفقيه الفاضل أبو العتيق أبو بكر بن الفقيه يحيى بن أبي PageV02P058 الرجا.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+العتيق[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+يحيى[ ~\n]+بن[ ~\n]+أبي[ ~\n]+PageV02P058[ ~\n]+الرجا.
000000001	@PID000001510	@PIDXXXXXXXXX	 الفقيه الفاضل الأديب أبو الخطاب عمر بن عيسى بن محمد ابن سليمان المنسكي ثم العامري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+الأديب[ ~\n]+أبو[ ~\n]+الخطاب[ ~\n]+عمر[ ~\n]+بن[ ~\n]+عيسى[ ~\n]+بن[ ~\n]+محمد[ ~\n]+ابن[ ~\n]+سليمان[ ~\n]+المنسكي[ ~\n]+ثم[ ~\n]+العامري
000000001	@PID000001509	@PIDXXXXXXXXX	 الفقيه أبو الخطاب عمر بن عثمان بن محمد بن علي بن أحمد الحبائي الحميري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+أبو[ ~\n]+الخطاب[ ~\n]+عمر[ ~\n]+بن[ ~\n]+عثمان[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+الحبائي[ ~\n]+الحميري
000000001	@PID000001508	@PIDXXXXXXXXX	 الفقيه الصالح أبو عبد الله الحسين بن محمد بن الحسين بن أبي السعود الهمداني الفراوي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+الحسين[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+الحسين[ ~\n]+بن[ ~\n]+أبي[ ~\n]+السعود[ ~\n]+الهمداني[ ~\n]+الفراوي
000000001	@PID000001507	@PIDXXXXXXXXX	 الفقيه البارع أبو محمد الحسن بن أحمد بن سالم بن عمران المنبهي السهلي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+البارع[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+الحسن[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+سالم[ ~\n]+بن[ ~\n]+عمران[ ~\n]+المنبهي[ ~\n]+السهلي
000000001	@PID000001506	@PIDXXXXXXXXX	 الفقيه الصالح الجواد أبو العباس أحمد بن علي بن منامس الوافدي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+الجواد[ ~\n]+أبو[ ~\n]+العباس[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+منامس[ ~\n]+الوافدي
000000001	@PID000001505	@PIDXXXXXXXXX	 الفقيه الصالح أبو بكر بن أحمد بن موسى بن عجيل	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+موسى[ ~\n]+بن[ ~\n]+عجيل
000000001	@PID000001504	@PIDXXXXXXXXX	 الفقيه الصالح محمد بن علي الزيلعي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+محمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+الزيلعي.
000000001	@PID000001503	@PIDXXXXXXXXX	 الفقيه الصحابي أبو الحسن علي بن أبي بكر بن محمد الزيلعي العقيلي نسبة إلى @P04 عقيل بن أبي طالب	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصحابي[ ~\n]+أبو[ ~\n]+الحسن[ ~\n]+علي[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+محمد[ ~\n]+الزيلعي[ ~\n]+العقيلي[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+@P04[ ~\n]+عقيل[ ~\n]+بن[ ~\n]+أبي[ ~\n]+طالب
000000001	@PID000001502	@PIDXXXXXXXXX	 الفقيه الفاضل أحمد بن سليمان بن أحمد بن صبره الحميري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+سليمان[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+صبره[ ~\n]+الحميري
000000001	@PID000001501	@PIDXXXXXXXXX	 الشيخ الفاضل أبو محمد الحسن بن محمد بن نصر بن علي عرف بمختار الدولة 	@P\d\d \w*[ ~\n]+الشيخ[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+الحسن[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+نصر[ ~\n]+بن[ ~\n]+علي[ ~\n]+عرف[ ~\n]+بمختار[ ~\n]+الدولة[ ~\n]+
000000001	@PID000001500	@PIDXXXXXXXXX	 الفقيه الفاضل هندوه بن عمر بن سلم الخولاني	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+هندوه[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+سلم[ ~\n]+الخولاني
000000001	@PID000001499	@PIDXXXXXXXXX	 الإمام أبي الخير منصور بن أبي الخير الشماخي	@P\d\d \w*[ ~\n]+الإمام[ ~\n]+أبي[ ~\n]+الخير[ ~\n]+منصور[ ~\n]+بن[ ~\n]+أبي[ ~\n]+الخير[ ~\n]+الشماخي
000000001	@PID000001498	@PIDXXXXXXXXX	 الفقيه الصالح الوارع الزاهد أبو الفرج عبد الرحمن بن عبد الرحمن بن أبي السعود.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+الوارع[ ~\n]+الزاهد[ ~\n]+أبو[ ~\n]+الفرج[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+أبي[ ~\n]+السعود.
000000001	@PID000001497	@PIDXXXXXXXXX	 الفقيه الفاضل أبو عبد الرحمن بن الجنيد بن الفقيه عبد الرحمن بن محمد بن إبراهيم بن زكريا.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+الجنيد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+زكريا.
000000001	@PID000001496	@PIDXXXXXXXXX	 الفقيه الفاضل محمد بن علي بن جابر الجبائي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+محمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+جابر[ ~\n]+الجبائي
000000001	@PID000001495	@PIDXXXXXXXXX	 الفقيه الصالح أبو بكر بن عمر بن مدافع.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+مدافع.
000000001	@PID000001494	@PIDXXXXXXXXX	 الفقيه الفاضل محمد بن عثمان بن محمد بن عمر الهزاز.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عثمان[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عمر[ ~\n]+الهزاز.
000000001	@PID000001493	@PIDXXXXXXXXX	 الفقيه الصالح أبو مسلمة محمد بن الحضرمي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+مسلمة[ ~\n]+محمد[ ~\n]+بن[ ~\n]+الحضرمي
000000001	@PID000001492	@PIDXXXXXXXXX	 الفقيه الفاضل أبو محمد بن أحمد الحضرمي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+الحضرمي
000000001	@PID000001491	@PIDXXXXXXXXX	 الفقيه البارع أبو عبد الله محمد بن بكر بن محمد بن عمر اليحيوي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+البارع[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+بكر[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عمر[ ~\n]+اليحيوي
000000001	@PID000001490	@PIDXXXXXXXXX	 الفقيه أبو الحسن أحمد بن الفقيه علي الجنيد بن الفقيه أحمد ابن منصور الجنيد	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+أبو[ ~\n]+الحسن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+علي[ ~\n]+الجنيد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+أحمد[ ~\n]+ابن[ ~\n]+منصور[ ~\n]+الجنيد
000000001	@PID000001489	@PIDXXXXXXXXX	 الفقيه الخطيب أبو عبد الله محمد بن أحمد بن جامع المباركي المعروف ابن العجمي. والمباركي نسبة إلى شيخ لوالده احمد. وكان من أهل @P01 شيراز ما زار مريضا قط ودعا له إلا عوفي من مرضه فسمى مباركا لذلك ونسب إليه أصحابه PageV02P046	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الخطيب[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+جامع[ ~\n]+المباركي[ ~\n]+المعروف[ ~\n]+ابن[ ~\n]+العجمي.[ ~\n]+والمباركي[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+شيخ[ ~\n]+لوالده[ ~\n]+احمد.[ ~\n]+وكان[ ~\n]+من[ ~\n]+أهل[ ~\n]+@P01[ ~\n]+شيراز[ ~\n]+ما[ ~\n]+زار[ ~\n]+مريضا[ ~\n]+قط[ ~\n]+ودعا[ ~\n]+له[ ~\n]+إلا[ ~\n]+عوفي[ ~\n]+من[ ~\n]+مرضه[ ~\n]+فسمى[ ~\n]+مباركا[ ~\n]+لذلك[ ~\n]+ونسب[ ~\n]+إليه[ ~\n]+أصحابه[ ~\n]+PageV02P046
000000001	@PID000001488	@PIDXXXXXXXXX	 الفقيه البارع إسحاق إبراهيم بن الفقيه أحمد ابن موسى بن عجيل	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+البارع[ ~\n]+إسحاق[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+أحمد[ ~\n]+ابن[ ~\n]+موسى[ ~\n]+بن[ ~\n]+عجيل
000000001	@PID000001487	@PIDXXXXXXXXX	 الفقيه المشهور أبو العتيق القاضي رضي أبو بكر بن أحمد بن عمر الأديب.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+المشهور[ ~\n]+أبو[ ~\n]+العتيق[ ~\n]+القاضي[ ~\n]+رضي[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+عمر[ ~\n]+الأديب.
000000001	@PID000001486	@PIDXXXXXXXXX	 الفقيه الصالح أبو بكر بن يوسف بن عمر بن إبراهيم النخلي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+النخلي.
000000001	@PID000001485	@PIDXXXXXXXXX	 الأديب البارع منصور بن عيسى بن سحبان.	@P\d\d \w*[ ~\n]+الأديب[ ~\n]+البارع[ ~\n]+منصور[ ~\n]+بن[ ~\n]+عيسى[ ~\n]+بن[ ~\n]+سحبان.
000000001	@PID000001484	@PIDXXXXXXXXX	 الفقيه الصالح أبو بكر فريد بن سعيد	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+فريد[ ~\n]+بن[ ~\n]+سعيد
000000001	@PID000001483	@PIDXXXXXXXXX	 الفقيه الفاضل أبو بكر ابن الفقيه أحمد المازني.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+ابن[ ~\n]+الفقيه[ ~\n]+أحمد[ ~\n]+المازني.
000000001	@PID000001482	@PIDXXXXXXXXX	 الفقيه الفاضل أبو محمد عبد الله بن محمد بن سبأ الريمي العياشي الياء المثناة. والشين المعجمة نسبة إلى جد له اسمه @P01 عياش	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+سبأ[ ~\n]+الريمي[ ~\n]+العياشي[ ~\n]+الياء[ ~\n]+المثناة.[ ~\n]+والشين[ ~\n]+المعجمة[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+جد[ ~\n]+له[ ~\n]+اسمه[ ~\n]+@P01[ ~\n]+عياش
000000001	@PID000001481	@PIDXXXXXXXXX	 الفقيه الفاضل أبو محمد الحسن بن بن عمر العماكري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+الحسن[ ~\n]+بن[ ~\n]+بن[ ~\n]+عمر[ ~\n]+العماكري
000000001	@PID000001480	@PIDXXXXXXXXX	 الفقيه الفاضل أبو علي الحسين بن عمر ابن علي بن الفقيه Milestone300 عثمان بن حسين	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+علي[ ~\n]+الحسين[ ~\n]+بن[ ~\n]+عمر[ ~\n]+ابن[ ~\n]+علي[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+Milestone300[ ~\n]+عثمان[ ~\n]+بن[ ~\n]+حسين
000000001	@PID000001479	@PIDXXXXXXXXX	 الأمام أبو العباس أحمد بن بكر بن إبراهيم الرسول المخزمي بفتح الميم وسكون الخاء المعجمة وفتح الزاي وكسر الميم وآخره ياء نسب نسبة إلى قوم يقال لهم @P01 المخازمة وهم بطن من @P01 كنده	@P\d\d \w*[ ~\n]+الأمام[ ~\n]+أبو[ ~\n]+العباس[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+بكر[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+الرسول[ ~\n]+المخزمي[ ~\n]+بفتح[ ~\n]+الميم[ ~\n]+وسكون[ ~\n]+الخاء[ ~\n]+المعجمة[ ~\n]+وفتح[ ~\n]+الزاي[ ~\n]+وكسر[ ~\n]+الميم[ ~\n]+وآخره[ ~\n]+ياء[ ~\n]+نسب[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+قوم[ ~\n]+يقال[ ~\n]+لهم[ ~\n]+@P01[ ~\n]+المخازمة[ ~\n]+وهم[ ~\n]+بطن[ ~\n]+من[ ~\n]+@P01[ ~\n]+كنده
000000001	@PID000001478	@PIDXXXXXXXXX	 الفقيه الفاضل إسماعيل بن أحمد بن علي بن محمد بن سليمان Milestone300 المسلى نسبا الخلي بلدا نسبة إلى قرية @T11 بحجر تعرف @T11 بخلة بفتح الخاء المعجمة وتشديد اللام قبل هاء التأنيث	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+إسماعيل[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+سليمان[ ~\n]+Milestone300[ ~\n]+المسلى[ ~\n]+نسبا[ ~\n]+الخلي[ ~\n]+بلدا[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+قرية[ ~\n]+@T11[ ~\n]+بحجر[ ~\n]+تعرف[ ~\n]+@T11[ ~\n]+بخلة[ ~\n]+بفتح[ ~\n]+الخاء[ ~\n]+المعجمة[ ~\n]+وتشديد[ ~\n]+اللام[ ~\n]+قبل[ ~\n]+هاء[ ~\n]+التأنيث
000000001	@PID000001477	@PIDXXXXXXXXX	 الفقيه الفاضل عبد الرحمن بن عبد الرحمن بن محمد أبا حسان الحضري الشامي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+محمد[ ~\n]+أبا[ ~\n]+حسان[ ~\n]+الحضري[ ~\n]+الشامي.
000000001	@PID000001476	@PIDXXXXXXXXX	~:family:	@P\d\d \w*~:family:
000000001	@PID000001475	@PIDXXXXXXXXX	 القاضي شرف الدين أبو القاسم حسان بن الفقيه اسعد بن الفقيه محمد بن موسى العمراني وزير الملك الأشراف عمر بن يوسف بن علي بن رسول.	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+شرف[ ~\n]+الدين[ ~\n]+أبو[ ~\n]+القاسم[ ~\n]+حسان[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+اسعد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+محمد[ ~\n]+بن[ ~\n]+موسى[ ~\n]+العمراني[ ~\n]+وزير[ ~\n]+الملك[ ~\n]+الأشراف[ ~\n]+عمر[ ~\n]+بن[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+رسول.
000000001	@PID000001474	@PIDXXXXXXXXX	 الفقيه الفاضل أبو عمران موسى بن الحسين الحميري.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+عمران[ ~\n]+موسى[ ~\n]+بن[ ~\n]+الحسين[ ~\n]+الحميري.
000000001	@PID000001473	@PIDXXXXXXXXX	 الطوشي الأجل أبو السعود شهاب الدين صلاح بن عبد الله المؤيدي.	@P\d\d \w*[ ~\n]+الطوشي[ ~\n]+الأجل[ ~\n]+أبو[ ~\n]+السعود[ ~\n]+شهاب[ ~\n]+الدين[ ~\n]+صلاح[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+المؤيدي.
000000001	@PID000001472	@PIDXXXXXXXXX	 الفقيه الصالح أبو العباس أحمد بن محمد بن الحسين بن أبى السعود الهمداني.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+العباس[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+الحسين[ ~\n]+بن[ ~\n]+أبى[ ~\n]+السعود[ ~\n]+الهمداني.
000000001	@PID000001471	@PIDXXXXXXXXX	 الفقيه الفاضل أحمد بن أحمد بن يوسف بن أحمد بن الفقيه عمر بن الهيثم المشهور.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+عمر[ ~\n]+بن[ ~\n]+الهيثم[ ~\n]+المشهور.
000000001	@PID000001470	@PIDXXXXXXXXX	 الفقيه الفاضل أبو عبد الله محمد بن أبي بكر بن محمد بن إسماعيل بن مسيح.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+إسماعيل[ ~\n]+بن[ ~\n]+مسيح.
